shortcode,date,title,price_mxn,price_usd,is_sold,caption_preview,url
DUCHsXujDOa,2026-01-27,PRS SE Custom 24-08 Poplar Burl Limited Edition in Charcoal Cherry Midnight Burst,22999,,NO,guitarshome   9w PRS SE Custom 24-08 Poplar Burl Limited Edition in Charcoal Che,https://www.instagram.com/p/DUCHsXujDOa/
DUBjl8qEQiH,2026-01-27,PRS SC58 Artist Package Brazilian Rosewood in Limited Blue Fade,90999,,NO,guitarshome   9w PRS SC58 Artist Package Brazilian Rosewood in Limited Blue Fade,https://www.instagram.com/p/DUBjl8qEQiH/
DU9WIUyjEfI,2026-02-19,Suhr Modern Plus Bengal Burst Roasted Maple Neck 2024,65999,,NO,"guitarshome   6w Suhr Modern Plus Bengal Burst Roasted Maple Neck 2024  *** $65,",https://www.instagram.com/p/DU9WIUyjEfI/
DU8mY4FEUzZ,2026-02-19,Prs Special 22 Semi-Hollow Wood Library Quilt 10 Top with Flamed Neck in Charcoal Purple Burst,110999,,NO,guitarshome   6w Prs Special 22 Semi-Hollow Wood Library Quilt 10 Top with Flame,https://www.instagram.com/p/DU8mY4FEUzZ/
DU7B0nMDA-m,2026-02-19,PRS Santana Retro Wood Library Artist Top Matching Neck - Laguna,128999,,NO,guitarshome   6w PRS Santana Retro Wood Library Artist Top Matching Neck - Lagun,https://www.instagram.com/p/DU7B0nMDA-m/
DU6ER9skYr_,2026-02-18,Gibson ES-335 Custom Shop 1964 VOS «RARE» Limited – Heather Poly,130999,,NO,guitarshome   6w Gibson ES-335 Custom Shop 1964 VOS «RARE» Limited – Heather Pol,https://www.instagram.com/p/DU6ER9skYr_/
DU4nhKrjALv,2026-02-18,Fender Stratocaster Custom Shop 1961 Aged Vintage White over 3 Color Sunburst Heavy Relic,95999,,NO,guitarshome   6w Fender Stratocaster Custom Shop 1961 Aged Vintage White over 3 ,https://www.instagram.com/p/DU4nhKrjALv/
DU3Ywm1kbLC,2026-02-17,Gibson Les Paul Historic 1957 Custom Shop ’57 R7 – Goldtop VOS 2025,95999,,NO,guitarshome   6w Gibson Les Paul Historic 1957 Custom Shop ’57 R7 – Goldtop VOS ,https://www.instagram.com/p/DU3Ywm1kbLC/
DU13dHYjBGm,2026-02-17,"Prs Studio 10 Top 2025 40th Anniversary in Tiger Eye ""Private Stock Top""",,,NO,"guitarshome   6w Prs Studio 10 Top 2025 40th Anniversary in Tiger Eye ""Private S",https://www.instagram.com/p/DU13dHYjBGm/
DU02gdgkWeW,2026-02-16,PRS Wood Library McCarty 594 Singlecut – Goldtop,88999,,NO,"guitarshome   6w PRS Wood Library McCarty 594 Singlecut – Goldtop *** $88,999 **",https://www.instagram.com/p/DU02gdgkWeW/
DTyrFUtjDQd,2026-01-21,Fender Jazzmaster American Professional Classic in 3 Color Sunburst 2025,31999,,NO,guitarshome   10w Fender Jazzmaster American Professional Classic in 3 Color Sun,https://www.instagram.com/p/DTyrFUtjDQd/
DTyAIcpEUC5,2026-01-21,Fender Stratocaster Custom Shop Artisan Limited Figured Rosewood,80999,,NO,guitarshome   10w Fender Stratocaster Custom Shop Artisan Limited Figured Rosewo,https://www.instagram.com/p/DTyAIcpEUC5/
DTwc8JnDGab,2026-01-21,Gibson Custom Shop 1963 Les Paul SG Custom Maestro VOS Classic White 2025,130999,,NO,guitarshome   10w Gibson Custom Shop 1963 Les Paul SG Custom Maestro VOS Classic,https://www.instagram.com/p/DTwc8JnDGab/
DTwAiKikY4x,2026-01-20,Gibson Les Paul Custom Ebony 2025,115999,,NO,"guitarshome   10w Gibson Les Paul Custom Ebony 2025 *** $115,999 *** Visita WWW.",https://www.instagram.com/p/DTwAiKikY4x/
DTqBB1aERZm,2026-01-18,Gibson Les Paul Custom Alpine White 2025,120999,,NO,"guitarshome   10w Gibson Les Paul Custom Alpine White 2025 *** $120,999 *** Visi",https://www.instagram.com/p/DTqBB1aERZm/
DToVHaoEeNM,2026-01-17,Fender 70th Anniversary Player Stratocaster Limited – Nebula Noir,20999,,NO,guitarshome   10w Fender 70th Anniversary Player Stratocaster Limited – Nebula N,https://www.instagram.com/p/DToVHaoEeNM/
DTno0_hkR6c,2026-01-17,Gibson Custom Shop Les Paul 1954 Goldtop VOS R4 ’54 2025,95999,,NO,guitarshome   10w Gibson Custom Shop Les Paul 1954 Goldtop VOS R4 ’54 2025 ***$9,https://www.instagram.com/p/DTno0_hkR6c/
DTlD4AEkROs,2026-01-16,Fender Stratocaster Limited Edition Player II Sparkle 3 color Sunburst 2025,18999,,NO,guitarshome   11w Fender Stratocaster Limited Edition Player II Sparkle 3 color ,https://www.instagram.com/p/DTlD4AEkROs/
DTl2EDADNWh,2026-01-17,Gibson ES-335 Figured Blood Moon 2025,79999,,NO,"guitarshome   10w Gibson ES-335 Figured Blood Moon 2025 ***$79,999*** Visita WWW",https://www.instagram.com/p/DTl2EDADNWh/
DTjMhY1jG-O,2026-01-15,Gibson Les Paul Standard '50s Goldtop 2024,52999,,NO,"guitarshome   11w Gibson Les Paul Standard '50s Goldtop 2024 *** $52,999 *** Vis",https://www.instagram.com/p/DTjMhY1jG-O/
DTiaTzEkedk,2026-01-15,"Gibson Les Paul 1959 Custom Shop R9 '59 Exclusive M2M ""Hand Picked"" Royal Tea Burst VOS 2025",145999,,NO,"guitarshome   11w Gibson Les Paul 1959 Custom Shop R9 '59 Exclusive M2M ""Hand Pi",https://www.instagram.com/p/DTiaTzEkedk/
DTg1CkDDP1c,2026-01-15,Fender Stratocaster American Ultra HSS Cobra Blue,40999,,NO,"guitarshome   11w Fender Stratocaster American Ultra HSS Cobra Blue *** $40,999 ",https://www.instagram.com/p/DTg1CkDDP1c/
DTf3uuwEULA,2026-01-14,Fibenare Basic Jazz Anniversary Burst Special Order,75999,,NO,"guitarshome   11w Fibenare Basic Jazz Anniversary Burst Special Order *** $75,99",https://www.instagram.com/p/DTf3uuwEULA/
DTeCSDTjEq-,2026-01-13,Knaggs Larry Mitchell Severn Trem T2 in Aged Scotch,82999,,NO,"guitarshome   11w Knaggs Larry Mitchell Severn Trem T2 in Aged Scotch *** $82,99",https://www.instagram.com/p/DTeCSDTjEq-/
DTdSaKqEVYi,2026-01-13,Ernie Ball Music Man Luke III HSS Flame Top Cherry Top 2022,67999,,NO,guitarshome   11w Ernie Ball Music Man Luke III HSS Flame Top Cherry Top 2022 **,https://www.instagram.com/p/DTdSaKqEVYi/
DTbqZaGkSdE,2026-01-13,Suhr Classic S HSS with Rosewood and Hard Case,59999,,NO,"guitarshome   11w Suhr Classic S HSS with Rosewood and Hard Case  *** $59,999 **",https://www.instagram.com/p/DTbqZaGkSdE/
DTar0N1kXF6,2026-01-12,Gibson Custom Shop Les Paul Custom 1957 «Black Beauty» 3 Pickups with Bigsby ’57 R7 VOS – 2023,141999,,NO,guitarshome   11w Gibson Custom Shop Les Paul Custom 1957 «Black Beauty» 3 Picku,https://www.instagram.com/p/DTar0N1kXF6/
DT_uqyKjO4T,2026-01-27,Gibson Custom Shop Les Paul Joe Bonamassa «Bonabyrd» Limited Edition Signed – Pelham Blue,150999,,NO,guitarshome   9w Gibson Custom Shop Les Paul Joe Bonamassa «Bonabyrd» Limited Ed,https://www.instagram.com/p/DT_uqyKjO4T/
DTZSZxGDArj,2026-01-12,Fender Stratocaster Limited 70th Anniversary 2024 Amethyst,50999,,NO,guitarshome   11w Fender Stratocaster Limited 70th Anniversary  2024 Amethyst **,https://www.instagram.com/p/DTZSZxGDArj/
DTVki4pEXwk,2026-01-10,Prs Wood Library McCarty 594 10 Top with Swamp Ash Body and Stained Flamed Neck – Smoked Charcoal,105999,,NO,guitarshome   11w Prs Wood Library McCarty 594 10 Top with Swamp Ash Body and St,https://www.instagram.com/p/DTVki4pEXwk/
DTTRXOLkWQP,2026-01-09,Gibson Les Paul Custom M2M Dark Blue Sparkle 2025,120999,,NO,"guitarshome   12w Gibson Les Paul Custom M2M Dark Blue Sparkle 2025  *** $120,99",https://www.instagram.com/p/DTTRXOLkWQP/
DTT3IASDI5I,2026-01-10,Gibson J-50 1950's Natural,50999,,NO,"guitarshome   11w Gibson J-50 1950's  Natural *** $50,999 *** Visita WWW.GUITARS",https://www.instagram.com/p/DTT3IASDI5I/
DTRZ205DAKj,2026-01-09,PRS Custom 24 10-top Orange Tiger 2024,90999,,NO,"guitarshome   12w PRS Custom 24 10-top Orange Tiger 2024  *** $90,999 ***  Visit",https://www.instagram.com/p/DTRZ205DAKj/
DTQk-Q3kXpd,2026-01-08,"Gibson Les Paul Custom 1985 Reissue M2M ""Special Order ""in Charcoal Metallic 2025",120999,,NO,"guitarshome   12w Gibson Les Paul Custom 1985 Reissue M2M ""Special Order ""in Cha",https://www.instagram.com/p/DTQk-Q3kXpd/
DTOojotDG4_,2026-01-07,Martin 000-EC Eric Clapton 30th Anniversary Limited Edition 2025,100999,,NO,guitarshome   12w Martin 000-EC Eric Clapton 30th Anniversary Limited Edition 20,https://www.instagram.com/p/DTOojotDG4_/
DTN0OlrEVg5,2026-01-07,Gibson Custom Shop Hummingbird Custom Ebony 2024,120999,,NO,"guitarshome   12w Gibson Custom Shop Hummingbird Custom Ebony 2024 *** $120,999 ",https://www.instagram.com/p/DTN0OlrEVg5/
DTMKLrrDDPy,2026-01-07,Gibson Les Paul 1959 Custom Shop ’59 R9 – Slow Fade Iced Tea VOS 2025,135999,,NO,guitarshome   12w Gibson Les Paul 1959 Custom Shop ’59 R9 – Slow Fade Iced Tea V,https://www.instagram.com/p/DTMKLrrDDPy/
DTLUeScEd5k,2026-01-06,Gibson Les Paul Custom Silverburst 2024,,,NO,"guitarshome   12w Gibson Les Paul Custom Silverburst 2024  *** 110,999 *** Visit",https://www.instagram.com/p/DTLUeScEd5k/
DTJmV-bjBpx,2026-01-06,Suhr Alt T Sonic Blue,60999,,NO,"guitarshome   12w Suhr Alt T Sonic Blue *** $60,999 *** Visita WWW.GUITARS-HOME.",https://www.instagram.com/p/DTJmV-bjBpx/
DTIv212kQD6,2026-01-05,Gibson Hummingbird Original Heritage Cherry 2025,80999,,NO,"guitarshome   12w Gibson Hummingbird Original Heritage Cherry 2025 *** $80,999 *",https://www.instagram.com/p/DTIv212kQD6/
DTHHHtbjFxq,2026-01-05,Gretsch G6136RF Richard Fortus Signature Falcon w/ V-Stop – Vintage Black,70999,,NO,guitarshome   12w Gretsch G6136RF Richard Fortus Signature Falcon w/ V-Stop – Vi,https://www.instagram.com/p/DTHHHtbjFxq/
DTGRMpmEXE-,2026-01-04,Gibson Les Paul Standard Slash Collection November Burst,55999,,NO,guitarshome   12w Gibson Les Paul Standard Slash Collection November Burst *** $,https://www.instagram.com/p/DTGRMpmEXE-/
DTEY2TZjN8t,2026-01-04,Gibson Les Paul Standard '60s Blueberry 2025,56999,,NO,"guitarshome   12w Gibson Les Paul Standard '60s Blueberry 2025 *** $56,999 *** V",https://www.instagram.com/p/DTEY2TZjN8t/
DT9O8wdjGpk,2026-01-26,Knaggs Choptank Trem T2 Spalted Maple & Blue Lapis,85999,,NO,"guitarshome   9w Knaggs Choptank Trem T2 Spalted Maple & Blue Lapis *** $85,999 ",https://www.instagram.com/p/DT9O8wdjGpk/
DT9HNzXDDp-,2026-01-26,Charvel Pro-Mod DK24 HSS Floyd Rose – Fity Blue,20999,,NO,"guitarshome   9w Charvel Pro-Mod DK24 HSS Floyd Rose – Fity Blue *** $20,999 ***",https://www.instagram.com/p/DT9HNzXDDp-/
DT5_nxukfxy,2026-01-24,Paul Reed Smith PRS DGT Dave Grissom Trem - Antique White,71999,,NO,guitarshome   9w Paul Reed Smith PRS DGT Dave Grissom Trem - Antique White *** $,https://www.instagram.com/p/DT5_nxukfxy/
DT3CDjDkfx6,2026-01-23,PRS Santana Retro Wood Library Artist Top Matching Neck - Laguna,128999,,NO,guitarshome   10w PRS Santana Retro Wood Library Artist Top Matching Neck - Lagu,https://www.instagram.com/p/DT3CDjDkfx6/
DT37x8gjJXR,2026-01-24,Gibson 1963 SG Custom Maestro Vibrola Murphy Lab Ultra Light Aged - Classic White 2024,140999,,NO,guitarshome   9w Gibson 1963 SG Custom Maestro Vibrola Murphy Lab Ultra Light Ag,https://www.instagram.com/p/DT37x8gjJXR/
DT1bViWjEnk,2026-01-23,PRS Santana Retro 10 Top 2023 Yellow,105999,,NO,"guitarshome   10w PRS Santana Retro 10 Top 2023 Yellow ***$105,999*** Visita WWW",https://www.instagram.com/p/DT1bViWjEnk/
DT0fE0FkQrU,2026-01-22,PRS Santana Retro 10 Top 2023 Charcoal,105999,,NO,"guitarshome   10w PRS Santana Retro 10 Top 2023 Charcoal *** $105,999 *** Visita",https://www.instagram.com/p/DT0fE0FkQrU/
DT-zyeLEVXV,2026-01-26,Taylor 610e Dreadnought – - Awesome Brown Sugar Maple Flamed Back & Sides,59999,,NO,guitarshome   9w Taylor 610e Dreadnought - Awesome Brown Sugar Maple Flamed Back,https://www.instagram.com/p/DT-zyeLEVXV/
DSyj86MDKZn,2025-12-28,Ibanez PIA3761C Steve Vai Signature - Blue Powder,78999,,NO,"guitarshome   13w Ibanez PIA3761C Steve Vai Signature - Blue Powder *** $78,999 ",https://www.instagram.com/p/DSyj86MDKZn/
DSxijITERFu,2025-12-27,PRS Wood Library Custom 24-08 Semi-Hollow 40th Anniversary Multicolor Sparkle «One of a Kind» - 2025,110999,,NO,guitarshome   13w PRS Wood Library Custom 24-08 Semi-Hollow 40th Anniversary Mul,https://www.instagram.com/p/DSxijITERFu/
DSvcA63Ea6p,2025-12-26,Gibson SG Captain Kirk Douglas Ebony,70999,,NO,"guitarshome   14w Gibson SG Captain Kirk Douglas Ebony  *** $70,999 ***  Visita ",https://www.instagram.com/p/DSvcA63Ea6p/
DSqazlkEW6A,2025-12-24,Gibson Custom Shop Les Paul Joe Bonamassa «Bonabyrd» Limited Edition Signed – Pelham Blue,150999,,NO,guitarshome   14w Gibson Custom Shop Les Paul Joe Bonamassa «Bonabyrd» Limited E,https://www.instagram.com/p/DSqazlkEW6A/
DSoVwOejJ-v,2025-12-24,Tom Anderson Guardian Angel Quilt Top Abalone with Deep Ocean Blue Burst,105999,,NO,guitarshome   14w Tom Anderson Guardian Angel Quilt Top Abalone with Deep Ocean ,https://www.instagram.com/p/DSoVwOejJ-v/
DSnZIyyEfLD,2025-12-23,Gibson ES-335 Custom Shop 1964 VOS «RARE» Limited – Heather Poly,130999,,NO,guitarshome   14w Gibson ES-335 Custom Shop 1964 VOS «RARE» Limited – Heather Po,https://www.instagram.com/p/DSnZIyyEfLD/
DSkv8dykag_,2025-12-22,PRS Wood Library McCarty 594 Singlecut – Goldtop,88999,,NO,"guitarshome   14w PRS Wood Library McCarty 594 Singlecut – Goldtop *** $88,999 *",https://www.instagram.com/p/DSkv8dykag_/
DSiCvQlkVU_,2025-12-21,Gibson J-45 Custom Shop Margo Price - Cherry Sunburst 2025,86999,,NO,guitarshome   14w Gibson J-45 Custom Shop Margo Price - Cherry Sunburst 2025 ***,https://www.instagram.com/p/DSiCvQlkVU_/
DSfuGlckeUq,2025-12-20,Gibson Les Paul Standard ’60s Pelham Blue 2023,52999,,NO,"guitarshome   14w Gibson Les Paul Standard ’60s Pelham Blue 2023 *** $52,999 ***",https://www.instagram.com/p/DSfuGlckeUq/
DSdWF3YEaQn,2025-12-19,Gibson Es-335 Supreme 2024 Exclusive Limited Edition - Royal Tan,90999,,NO,guitarshome   15w Gibson Es-335 Supreme 2024 Exclusive Limited Edition - Royal T,https://www.instagram.com/p/DSdWF3YEaQn/
DSd5LiiDBBe,2025-12-20,Ibanez JS2410SYB Joe Satriani – Sky Blue,55999,,NO,"guitarshome   14w Ibanez JS2410SYB Joe Satriani – Sky Blue *** $55,999 *** Visit",https://www.instagram.com/p/DSd5LiiDBBe/
DSaU9rPEbdD,2025-12-18,Gibson Les Paul Custom Alpine White 2025,120999,,NO,"guitarshome   15w Gibson Les Paul Custom Alpine White 2025  *** $120,999 ***  Vi",https://www.instagram.com/p/DSaU9rPEbdD/
DSYv5eejJc1,2025-12-18,PRS Santana Retro 10 Top 2023 Charcoal,105999,,NO,"guitarshome   15w PRS Santana Retro 10 Top 2023 Charcoal  *** $105,999 ***  Visi",https://www.instagram.com/p/DSYv5eejJc1/
DSXwqiZEQ03,2025-12-17,Fender Custom Shop 1955 Telecaster ’55 Masterbuilt Ron Thorn – Relic White Blonde,125999,,NO,guitarshome   15w Fender Custom Shop 1955 Telecaster ’55 Masterbuilt Ron Thorn –,https://www.instagram.com/p/DSXwqiZEQ03/
DSWP6F4DJse,2025-12-17,Gretsch G6134T Limited Penguin Casino Gold,75999,,NO,"guitarshome   15w Gretsch G6134T Limited Penguin Casino Gold  *** $75,999 *** Vi",https://www.instagram.com/p/DSWP6F4DJse/
DSVM0IlkVs1,2025-12-16,PRS Wood Library McCarty Korina Limited 2021 Quilt 10 top - Faded Mccarty Sunburst,93999,,NO,guitarshome   15w PRS Wood Library McCarty Korina Limited 2021 Quilt 10 top - Fa,https://www.instagram.com/p/DSVM0IlkVs1/
DSTmrFsDDmL,2025-12-16,Gibson SJ-200 Orianthi Signature Custom Shop Cherry,130999,,NO,"guitarshome   15w Gibson SJ-200 Orianthi Signature Custom Shop Cherry *** $130,9",https://www.instagram.com/p/DSTmrFsDDmL/
DSSn2AzESRk,2025-12-15,Martin Eric Clapton Signature 000-28EC Sunburst 2024,85999,,NO,"guitarshome   15w Martin Eric Clapton Signature 000-28EC  Sunburst 2024 *** $85,",https://www.instagram.com/p/DSSn2AzESRk/
DSRC5tdDIEf,2025-12-15,Gibson SJ-200 Original 2024 Antique Natural,115999,,NO,"guitarshome   15w Gibson SJ-200 Original 2024 Antique Natural *** $115,999 *** V",https://www.instagram.com/p/DSRC5tdDIEf/
DSQF4SrkeZI,2025-12-14,Gibson Custom Shop Explorer Custom Exclusive M2M in Pelham Blue 2024 «One of a Kind»,132999,,NO,guitarshome   15w Gibson Custom Shop Explorer Custom Exclusive M2M in Pelham Blu,https://www.instagram.com/p/DSQF4SrkeZI/
DSOfmSQjKGC,2025-12-14,Gibson Les Paul Custom Heritage Cherry,85999,,NO,"guitarshome   15w Gibson Les Paul Custom Heritage Cherry *** $85,999 ***  Visita",https://www.instagram.com/p/DSOfmSQjKGC/
DSNyGQhkegn,2025-12-13,Gibson Custom Shop Elvis Dove Custom - Ebony,95999,,NO,"guitarshome   15w Gibson Custom Shop Elvis Dove Custom - Ebony  *** $95,999 *** ",https://www.instagram.com/p/DSNyGQhkegn/
DSK_uP_kXYJ,2025-12-12,Fender Jazzmaster American Professional Classic in 3 Color Sunburst 2025,31999,,NO,guitarshome   16w Fender Jazzmaster American Professional Classic in 3 Color Sun,https://www.instagram.com/p/DSK_uP_kXYJ/
DSJVWKEjPTT,2025-12-12,Fender Strat Plus 1991 Sunburst,35999,,NO,"guitarshome   16w Fender Strat Plus 1991 Sunburst *** $35,999 *** Visita WWW.GUI",https://www.instagram.com/p/DSJVWKEjPTT/
DSIWSS7kUGE,2025-12-11,Fender Stratocaster Custom Shop Artisan Limited Figured Rosewood,80999,,NO,guitarshome   16w Fender Stratocaster Custom Shop Artisan Limited Figured Rosewo,https://www.instagram.com/p/DSIWSS7kUGE/
DSF8vDdkRSl,2025-12-10,Fender Custom Shop Precision Bass HLE Gold Limited Edition 30th Anniversary,75999,,NO,guitarshome   16w Fender Custom Shop Precision Bass HLE Gold Limited Edition 30t,https://www.instagram.com/p/DSF8vDdkRSl/
DSER-rxDAPP,2025-12-10,Fender Stratocaster Bruno Mars Signature Limited- Mars Mocha,59999,,NO,guitarshome   16w Fender Stratocaster Bruno Mars Signature Limited- Mars Mocha *,https://www.instagram.com/p/DSER-rxDAPP/
DSDKAQyEbi5,2025-12-09,Prs John Mayer Silver Sky - Midnight Rose 2024,54999,,NO,"guitarshome   16w Prs John Mayer Silver Sky - Midnight Rose 2024 *** $54,999 ***",https://www.instagram.com/p/DSDKAQyEbi5/
DSBr2CSjI9E,2025-12-09,Fender Stratocaster MIJ Limited International Sahara Taupe,23999,,NO,guitarshome   16w Fender Stratocaster MIJ Limited International Sahara Taupe  **,https://www.instagram.com/p/DSBr2CSjI9E/
DSAkO67kTPK,2025-12-08,Gibson Les Paul Custom Ebony 2025,115999,,NO,"guitarshome   16w Gibson Les Paul Custom Ebony 2025  *** $115,999 ***  Visita WW",https://www.instagram.com/p/DSAkO67kTPK/
DS8jv_8kXhA,2025-12-31,PRS SC58 Artist Package Brazilian Rosewood in Limited Blue Fade,90999,,NO,guitarshome   13w PRS SC58 Artist Package Brazilian Rosewood in Limited Blue Fad,https://www.instagram.com/p/DS8jv_8kXhA/
DS73d9JEdpo,2025-12-31,Gibson Lzzy Hale Signature Explorerbird – Cardinal Red,50999,,NO,guitarshome   13w Gibson Lzzy Hale Signature Explorerbird – Cardinal Red *** $50,https://www.instagram.com/p/DS73d9JEdpo/
DS6CBHRDDSx,2025-12-30,Gibson Es-335 Custom Shop 1964 VOS «Exclusive Special Order» in All Gold Sparkle,140999,,NO,guitarshome   13w Gibson Es-335 Custom Shop 1964 VOS «Exclusive Special Order» i,https://www.instagram.com/p/DS6CBHRDDSx/
DS5Ub8tkbsD,2025-12-30,Fender Stratocaster Richie Kotzen Transparent Red Burst,39999,,NO,guitarshome   13w Fender Stratocaster Richie Kotzen Transparent Red Burst *** $3,https://www.instagram.com/p/DS5Ub8tkbsD/
DS3mTNXDGfi,2025-12-30,Suhr Modern Quilt Top & Roasted Neck in Faded Trans Whale Blue Burst,,,NO,guitarshome   13w Suhr Modern Quilt Top & Roasted Neck in Faded Trans Whale Blue,https://www.instagram.com/p/DS3mTNXDGfi/
DS23F8nkRV2,2025-12-29,Knaggs Choptank Trem T2 Spalted Maple & Blue Lapis,85999,,NO,"guitarshome   13w Knaggs Choptank Trem T2 Spalted Maple & Blue Lapis  *** $85,99",https://www.instagram.com/p/DS23F8nkRV2/
DS1EL6zDOqa,2025-12-29,Gibson ES-335 Satin Vintage Sunburst,58999,,NO,"guitarshome   13w Gibson ES-335 Satin Vintage Sunburst *** $58,999 *** Visita ht",https://www.instagram.com/p/DS1EL6zDOqa/
DS0JWKPkTKC,2025-12-28,Gibson Les Paul Historic 1957 Custom Shop ’57 R7 – Goldtop VOS 2009,85999,,NO,guitarshome   13w Gibson Les Paul Historic 1957 Custom Shop ’57 R7 – Goldtop VOS,https://www.instagram.com/p/DS0JWKPkTKC/
DRzxYdhEW9k,2025-12-03,PRS Wood Library Special 22 Korina – Seafoam Green,92999,,NO,"guitarshome   17w PRS Wood Library Special 22 Korina – Seafoam Green  *** $92,99",https://www.instagram.com/p/DRzxYdhEW9k/
DRyPCmkDHSR,2025-12-03,Suhr Modern Plus in Faded Trans Whale Blue Burst,65999,,NO,"guitarshome   17w Suhr Modern Plus in Faded Trans Whale Blue Burst  *** $65,999 ",https://www.instagram.com/p/DRyPCmkDHSR/
DRxbc67EU6H,2025-12-02,Gibson Les Paul Standard ’50s P-90 – Tobacco Burst 2023,56999,,NO,guitarshome   17w Gibson Les Paul Standard ’50s P-90 – Tobacco Burst 2023 *** $5,https://www.instagram.com/p/DRxbc67EU6H/
DRvRg4VjCTs,2025-12-01,Rickenbacker 360/12 2022 – Jetglo,60999,,NO,"guitarshome   17w Rickenbacker 360/12 2022 – Jetglo *** $60,999 *** Visita WWW.G",https://www.instagram.com/p/DRvRg4VjCTs/
DRuhWdJETB6,2025-12-01,Martin Custom Shop GP-14 White with Vanilla Cream Pearl,75999,,NO,guitarshome   17w Martin Custom Shop GP-14 White with Vanilla Cream Pearl  *** $,https://www.instagram.com/p/DRuhWdJETB6/
DRsZKhwEUrU,2025-11-30,PRS Paul Reed Smith Single Cut 10 Top First Edition 2000 Cherry,60999,,NO,guitarshome   17w PRS Paul Reed Smith Single Cut 10 Top First Edition 2000 Cherr,https://www.instagram.com/p/DRsZKhwEUrU/
DRnlmklDOce,2025-11-28,Paul Reed Smith PRS DGT Dave Grissom Trem - Antique White,71999,,NO,guitarshome   18w Paul Reed Smith PRS DGT Dave Grissom Trem - Antique White *** ,https://www.instagram.com/p/DRnlmklDOce/
